OTU.ID,taxonomy
OTU_396,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfobacterales; D_4__Desulfobulbaceae
OTU_1799,Unassigned
OTU_901,Unassigned
OTU_2423,Unassigned
OTU_1693,D_0__Bacteria; D_1__Omnitrophicaeota; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_1338,D_0__Bacteria; D_1__Nitrospirae; D_2__Thermodesulfovibrionia; D_3__uncultured; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_3335,D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Streptomycetales; D_4__Streptomycetaceae; D_5__Streptomyces
OTU_2714,Unassigned
OTU_1871,Unassigned
OTU_775,D_0__Bacteria; D_1__Patescibacteria; D_2__ABY1; D_3__Candidatus Kerfeldbacteria; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
OTU_1033,D_0__Bacteria; D_1__Omnitrophicaeota; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_803,D_0__Bacteria; D_1__Elusimicrobia; D_2__Elusimicrobia; D_3__Lineage IV
OTU_3514,Unassigned
OTU_1700,D_0__Bacteria; D_1__Patescibacteria; D_2__Microgenomatia; D_3__Candidatus Woesebacteria
OTU_539,D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__RBG-13-54-9
OTU_815,D_0__Bacteria; D_1__Acidobacteria; D_2__Holophagae; D_3__Subgroup 7
OTU_2948,D_0__Bacteria; D_1__Actinobacteria
OTU_1712,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Xanthobacteraceae
OTU_626,Unassigned
OTU_3852,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Alteromonadales; D_4__Idiomarinaceae; D_5__Aliidiomarina
OTU_6699,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Hydrogenophilaceae; D_5__Thiobacillus
OTU_991,D_0__Bacteria; D_1__Patescibacteria; D_2__Parcubacteria; D_3__UBA9983
OTU_1147,Unassigned
OTU_888,D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__SBR1031
OTU_390,D_0__Bacteria; D_1__Patescibacteria; D_2__Parcubacteria; D_3__Candidatus Nomurabacteria
OTU_375,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Syntrophobacterales; D_4__Syntrophaceae; D_5__Desulfomonile
OTU_1913,D_0__Bacteria; D_1__Elusimicrobia; D_2__Elusimicrobia; D_3__Lineage IV; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
OTU_423,D_0__Bacteria; D_1__Atribacteria; D_2__JS1; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_3799,D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Pseudonocardiales; D_4__Pseudonocardiaceae; D_5__Pseudonocardia
OTU_1870,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales
OTU_1514,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Acidithiobacillales; D_4__Acidithiobacillaceae; D_5__KCM-B-112
OTU_3858,D_0__Bacteria; D_1__Omnitrophicaeota; D_2__Omnitrophia; D_3__Omnitrophales; D_4__Omnitrophaceae; D_5__Candidatus Omnitrophus
OTU_84,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Enterobacteriales; D_4__Enterobacteriaceae; D_5__Escherichia-Shigella
OTU_5201,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria
OTU_741,D_0__Bacteria; D_1__Omnitrophicaeota; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_951,D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae
OTU_1320,Unassigned
OTU_485,D_0__Bacteria; D_1__Elusimicrobia; D_2__Elusimicrobia; D_3__Lineage IV
OTU_1516,Unassigned
OTU_998,D_0__Bacteria; D_1__Lentisphaerae; D_2__Lentisphaeria; D_3__Victivallales
OTU_2477,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Hyphomicrobiaceae; D_5__Hyphomicrobium
OTU_2687,Unassigned
OTU_4327,D_0__Bacteria; D_1__Bacteroidetes; D_2__Ignavibacteria; D_3__Kryptoniales; D_4__BSV26; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_367,D_0__Bacteria; D_1__Zixibacteria
OTU_621,D_0__Bacteria; D_1__Patescibacteria; D_2__Gracilibacteria
OTU_627,D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__Pelolinea
OTU_3842,D_0__Bacteria; D_1__Actinobacteria; D_2__Nitriliruptoria; D_3__Euzebyales; D_4__Euzebyaceae
OTU_6030,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Bdellovibrionales; D_4__Bdellovibrionaceae; D_5__OM27 clade; D_6__uncultured bacterium
OTU_195,D_0__Bacteria; D_1__Epsilonbacteraeota; D_2__Campylobacteria; D_3__Campylobacterales; D_4__Thiovulaceae; D_5__Sulfuricurvum
OTU_1393,D_0__Bacteria; D_1__Bacteroidetes; D_2__Ignavibacteria; D_3__SJA-28
OTU_4218,D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Lachnospiraceae; D_5__Dorea; D_6__uncultured bacterium
OTU_1240,Unassigned
OTU_911,Unassigned
OTU_3136,D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Propionibacteriales; D_4__Propionibacteriaceae; D_5__Cutibacterium
OTU_4775,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Polyangiaceae; D_5__Pajaroellobacter
OTU_865,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfovibrionales; D_4__Desulfovibrionaceae; D_5__Desulfovibrio
OTU_2472,D_0__Bacteria; D_1__WOR-1
OTU_6255,Unassigned
OTU_4966,D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Propionibacteriales; D_4__Nocardioidaceae; D_5__Aeromicrobium
OTU_497,D_0__Bacteria; D_1__Nitrospirae; D_2__Thermodesulfovibrionia; D_3__uncultured; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_957,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Sphingomonadales; D_4__Sphingomonadaceae; D_5__Sphingopyxis
OTU_2919,Unassigned
OTU_785,Unassigned
OTU_457,D_0__Bacteria; D_1__Omnitrophicaeota
OTU_2182,Unassigned
OTU_884,D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Frankiales; D_4__uncultured
OTU_133,D_0__Bacteria; D_1__Planctomycetes; D_2__vadinHA49
OTU_987,D_0__Bacteria; D_1__Margulisbacteria
OTU_8135,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Rhodocyclaceae
OTU_1968,D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Syntrophomonadaceae; D_5__uncultured
OTU_8460,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Gallionellaceae
OTU_240,D_0__Bacteria; D_1__Bacteroidetes; D_2__Ignavibacteria; D_3__Ignavibacteriales
OTU_309,D_0__Bacteria; D_1__Cyanobacteria; D_2__Sericytochromatia; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_1000,Unassigned
OTU_616,Unassigned
OTU_1769,D_0__Bacteria; D_1__Omnitrophicaeota
OTU_150,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__PS-B29
OTU_1988,Unassigned
OTU_6561,Unassigned
OTU_5430,D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Heliobacteriaceae; D_5__Hydrogenispora
OTU_91,D_0__Bacteria; D_1__Spirochaetes; D_2__Spirochaetia; D_3__Brevinematales; D_4__Brevinemataceae; D_5__Brevinema; D_6__uncultured bacterium
OTU_1905,Unassigned
OTU_1195,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria
OTU_1949,D_0__Bacteria; D_1__Elusimicrobia; D_2__Elusimicrobia; D_3__Lineage IV
OTU_952,D_0__Bacteria; D_1__Patescibacteria; D_2__Microgenomatia; D_3__Candidatus Gottesmanbacteria
OTU_1411,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae
OTU_398,D_0__Bacteria; D_1__Patescibacteria; D_2__Microgenomatia; D_3__Candidatus Woesebacteria
OTU_336,D_0__Bacteria; D_1__Omnitrophicaeota
OTU_5218,D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Streptomycetales; D_4__Streptomycetaceae; D_5__Streptomyces
OTU_487,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Syntrophobacterales; D_4__Syntrophobacteraceae
OTU_1692,Unassigned
OTU_6558,D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Bacillales; D_4__Alicyclobacillaceae; D_5__Alicyclobacillus
OTU_5304,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria
OTU_1862,Unassigned
OTU_2381,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria
OTU_2302,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria
OTU_1294,D_0__Bacteria; D_1__Spirochaetes; D_2__Spirochaetia; D_3__Spirochaetales; D_4__Spirochaetaceae; D_5__Spirochaeta 2
OTU_6256,D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Chloroplast
OTU_477,D_0__Bacteria; D_1__Omnitrophicaeota; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_1521,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Beijerinckiaceae
OTU_2922,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria
OTU_2167,D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Bifidobacteriales; D_4__Bifidobacteriaceae
OTU_1918,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Caulobacterales; D_4__Caulobacteraceae; D_5__Caulobacter
OTU_2857,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Micropepsales; D_4__Micropepsaceae; D_5__uncultured
OTU_1397,D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 6
OTU_8584,D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Propionibacteriales; D_4__Propionibacteriaceae
OTU_389,Unassigned
OTU_1885,D_0__Bacteria; D_1__Patescibacteria; D_2__Parcubacteria; D_3__Paceibacterales; D_4__Paceibacteraceae; D_5__Candidatus Paceibacter; D_6__Candidatus Paceibacter normanii SCGC AAA255-P19
OTU_782,D_0__Bacteria; D_1__Dependentiae; D_2__Babeliae; D_3__Babeliales
OTU_5476,D_0__Bacteria; D_1__Chloroflexi; D_2__Gitt-GS-136
OTU_408,D_0__Bacteria; D_1__Latescibacteria
OTU_6970,Unassigned
OTU_1384,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__1013-28-CG33
OTU_3044,D_0__Bacteria; D_1__Actinobacteria; D_2__RBG-16-55-12
OTU_85,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfobacterales; D_4__Desulfobulbaceae; D_5__Desulfurivibrio
OTU_2086,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Sphingomonadales; D_4__Sphingomonadaceae; D_5__Sphingomonas
OTU_637,D_0__Bacteria; D_1__Patescibacteria; D_2__ABY1; D_3__Candidatus Magasanikbacteria
OTU_653,D_0__Archaea; D_1__Euryarchaeota; D_2__Methanomicrobia; D_3__Methanosarcinales; D_4__Methanoperedenaceae; D_5__Candidatus Methanoperedens
OTU_5270,D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Acidobacteriales; D_4__Acidobacteriaceae (Subgroup 1)
OTU_41,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Hydrogenophilaceae; D_5__uncultured
OTU_4371,D_0__Bacteria; D_1__Actinobacteria; D_2__Thermoleophilia; D_3__Gaiellales
OTU_527,D_0__Bacteria; D_1__Omnitrophicaeota; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_3527,D_0__Bacteria; D_1__WS2
OTU_7659,Unassigned
OTU_1994,D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae
OTU_5205,D_0__Bacteria; D_1__Chlamydiae; D_2__Chlamydiae; D_3__Chlamydiales; D_4__Simkaniaceae
OTU_4737,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfuromonadales; D_4__Geobacteraceae; D_5__Geothermobacter
OTU_6141,Unassigned
OTU_799,D_0__Archaea; D_1__Nanoarchaeaeota; D_2__Woesearchaeia
OTU_1563,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfovibrionales; D_4__Desulfovibrionaceae; D_5__Desulfovibrio
OTU_2233,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Caulobacterales; D_4__Hyphomonadaceae; D_5__Hyphomonas
OTU_103,D_0__Bacteria; D_1__Planctomycetes; D_2__Pla4 lineage; D_3__uncultured organism; D_4__uncultured organism; D_5__uncultured organism; D_6__uncultured organism
OTU_289,D_0__Bacteria; D_1__Omnitrophicaeota
OTU_1329,D_0__Bacteria; D_1__Patescibacteria; D_2__Gracilibacteria; D_3__Candidatus Peregrinibacteria
OTU_899,D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__uncultured
OTU_3650,D_0__Bacteria; D_1__Patescibacteria; D_2__ABY1; D_3__Candidatus Falkowbacteria
OTU_555,D_0__Archaea; D_1__Diapherotrites; D_2__Iainarchaeia; D_3__Iainarchaeales; D_4__Diapherotrites archaeon SCGC AAA011-N19; D_5__Diapherotrites archaeon SCGC AAA011-N19; D_6__Diapherotrites archaeon SCGC AAA011-N19
OTU_4661,Unassigned
OTU_1536,Unassigned
OTU_40,D_0__Bacteria; D_1__Tenericutes; D_2__Mollicutes; D_3__Acholeplasmatales; D_4__Acholeplasmataceae; D_5__Acholeplasma
OTU_262,D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__mle1-8
OTU_1215,D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Chthoniobacterales; D_4__Xiphinematobacteraceae; D_5__Candidatus Xiphinematobacter
OTU_674,D_0__Archaea; D_1__Nanoarchaeaeota; D_2__Woesearchaeia
OTU_7078,D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__RBG-13-54-9; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_439,D_0__Bacteria; D_1__Omnitrophicaeota
OTU_1432,D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Gracilibacteraceae; D_5__Lutispora; D_6__uncultured bacterium
OTU_2993,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Immundisolibacterales; D_4__Immundisolibacteraceae
OTU_2350,D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Corynebacteriales; D_4__Corynebacteriaceae; D_5__Lawsonella; D_6__uncultured bacterium
OTU_974,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Rhizobiales Incertae Sedis; D_5__uncultured
OTU_693,D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__RBG-13-54-9
OTU_122,D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Sphingobacteriales; D_4__Lentimicrobiaceae
OTU_3629,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Hyphomicrobiaceae; D_5__Hyphomicrobium
OTU_1491,D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Propionibacteriales; D_4__Nocardioidaceae; D_5__Aeromicrobium
OTU_2700,Unassigned
OTU_2741,D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Bacillales; D_4__Bacillaceae; D_5__Bacillus
OTU_1021,D_0__Bacteria; D_1__Patescibacteria; D_2__ABY1; D_3__Candidatus Kuenenbacteria
OTU_1874,D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Paludibacteraceae
OTU_504,D_0__Bacteria; D_1__Patescibacteria; D_2__Parcubacteria; D_3__Candidatus Moranbacteria
OTU_2507,D_0__Bacteria; D_1__Planctomycetes; D_2__vadinHA49; D_3__uncultured organism; D_4__uncultured organism; D_5__uncultured organism; D_6__uncultured organism
OTU_1895,Unassigned
OTU_5397,D_0__Bacteria; D_1__Omnitrophicaeota
OTU_8175,D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Ruminococcaceae
OTU_3576,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Xanthomonadales; D_4__Xanthomonadaceae
OTU_2356,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__uncultured; D_4__uncultured gamma proteobacterium; D_5__uncultured gamma proteobacterium; D_6__uncultured gamma proteobacterium
OTU_2351,D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Christensenellaceae; D_5__uncultured
OTU_256,D_0__Bacteria; D_1__Chlamydiae; D_2__LD1-PA32; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_1207,D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__CCM11a
OTU_3183,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Salinisphaerales; D_4__Solimonadaceae; D_5__Nevskia
OTU_77,Unassigned
OTU_1214,D_0__Bacteria; D_1__Omnitrophicaeota; D_2__Omnitrophia; D_3__Omnitrophales; D_4__Omnitrophaceae; D_5__Candidatus Omnitrophus
OTU_1140,D_0__Bacteria; D_1__Planctomycetes; D_2__Brocadiae; D_3__Brocadiales; D_4__Brocadiaceae; D_5__Candidatus Brocadia
OTU_1105,D_0__Bacteria; D_1__Acidobacteria; D_2__Blastocatellia (Subgroup 4); D_3__11-24
OTU_811,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__MidBa8
OTU_3148,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__DTB120
OTU_831,Unassigned
OTU_4038,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria
OTU_2206,D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Family XI; D_5__Ezakiella
OTU_4184,D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 6
OTU_2612,D_0__Bacteria; D_1__Actinobacteria; D_2__Thermoleophilia; D_3__Solirubrobacterales; D_4__67-14
OTU_2527,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae
OTU_414,D_0__Bacteria; D_1__Fibrobacteres; D_2__Chitinivibrionia; D_3__uncultured
OTU_478,D_0__Bacteria; D_1__Omnitrophicaeota
OTU_80,Unassigned
OTU_870,D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__mle1-8
OTU_305,D_0__Bacteria; D_1__Zixibacteria
OTU_3106,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Rhizobiaceae
OTU_254,D_0__Bacteria; D_1__Elusimicrobia; D_2__Elusimicrobia; D_3__Lineage IV
OTU_2152,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria
OTU_6174,D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Gemmatales; D_4__Gemmataceae; D_5__uncultured; D_6__uncultured bacterium
OTU_7532,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Sphingomonadales; D_4__Sphingomonadaceae; D_5__Sphingobium
OTU_344,D_0__Bacteria; D_1__Omnitrophicaeota
OTU_6179,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae
OTU_2893,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfobacterales; D_4__Desulfobulbaceae; D_5__Desulfobulbus
OTU_3836,D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae
OTU_3569,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__Mitochondria
OTU_6033,D_0__Bacteria; D_1__Acidobacteria; D_2__Aminicenantia; D_3__Aminicenantales; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_904,Unassigned
OTU_4584,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Paracaedibacterales; D_4__Paracaedibacteraceae; D_5__Candidatus Captivus
OTU_587,D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae
OTU_1483,Unassigned
OTU_1018,D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Prolixibacteraceae; D_5__WCHB1-32; D_6__uncultured bacterium
OTU_684,Unassigned
OTU_8522,D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Opitutales; D_4__Puniceicoccaceae; D_5__Lentimonas
OTU_2132,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Bdellovibrionales; D_4__Bdellovibrionaceae; D_5__OM27 clade
OTU_1406,Unassigned
OTU_428,D_0__Bacteria; D_1__Patescibacteria; D_2__ABY1; D_3__Candidatus Kuenenbacteria; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_509,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae
OTU_194,D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__RBG-13-54-9
OTU_605,D_0__Bacteria; D_1__Zixibacteria
OTU_1821,D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Peptococcaceae
OTU_1115,Unassigned
OTU_3724,D_0__Bacteria; D_1__BRC1; D_2__uncultured organism; D_3__uncultured organism; D_4__uncultured organism; D_5__uncultured organism; D_6__uncultured organism
OTU_1254,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfarculales; D_4__Desulfarculaceae; D_5__Desulfatiglans
OTU_350,D_0__Bacteria; D_1__Omnitrophicaeota
OTU_910,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria
OTU_167,D_0__Bacteria; D_1__Latescibacteria
OTU_1222,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae
OTU_2518,Unassigned
OTU_317,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfuromonadales
OTU_3157,D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae
OTU_687,D_0__Bacteria; D_1__Omnitrophicaeota
OTU_7512,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Pseudomonadales; D_4__Pseudomonadaceae; D_5__Pseudomonas
OTU_3313,D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Salinisphaerales; D_4__Solimonadaceae; D_5__Polycyclovorans
OTU_1003,D_0__Bacteria; D_1__Patescibacteria; D_2__Parcubacteria; D_3__Candidatus Yanofskybacteria; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_602,D_0__Archaea; D_1__Diapherotrites; D_2__Iainarchaeia; D_3__Iainarchaeales; D_4__Diapherotrites archaeon SCGC AAA011-K09; D_5__Diapherotrites archaeon SCGC AAA011-K09; D_6__Diapherotrites archaeon SCGC AAA011-K09
OTU_4445,D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Sphingomonadales; D_4__Sphingomonadaceae; D_5__Sphingomonas
OTU_1089,D_0__Bacteria; D_1__Patescibacteria; D_2__Parcubacteria; D_3__Candidatus Moranbacteria
OTU_235,D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__RBG-13-54-9
OTU_3280,D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Phaselicystidaceae; D_5__Phaselicystis
OTU_1359,D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Opitutales; D_4__Opitutaceae; D_5__Diplosphaera; D_6__uncultured bacterium
